               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.045287,            0.013053,                   0,             0.86429,             0.70989,             0.77314,              0.3338,            0.042635,           0.0098734,                   0,           0.0091255,           0.0091255,           0.0091255
                  55,            0.044667,            0.012981,                   0,             0.85317,              0.6969,             0.76442,             0.31666,            0.042367,            0.010015,                   0,            0.009109,            0.009109,            0.009109
                  56,            0.044253,            0.013148,                   0,             0.87649,             0.70583,             0.78161,             0.32302,            0.043398,           0.0099598,                   0,           0.0090925,           0.0090925,           0.0090925
                  57,            0.043779,             0.01303,                   0,             0.86386,             0.73096,             0.79539,             0.32612,             0.04283,            0.010047,                   0,            0.009076,            0.009076,            0.009076
                  58,             0.04312,            0.012922,                   0,             0.85764,             0.70301,              0.7683,             0.31073,            0.043615,           0.0099727,                   0,           0.0090595,           0.0090595,           0.0090595
                  59,            0.044793,              0.0131,                   0,             0.87856,             0.70178,             0.76817,             0.32065,            0.043536,             0.01002,                   0,            0.009043,            0.009043,            0.009043
                  60,            0.043137,            0.013138,                   0,              0.8541,             0.70178,             0.77137,             0.31809,            0.042725,            0.010026,                   0,           0.0090265,           0.0090265,           0.0090265
                  61,            0.042965,            0.012593,                   0,             0.86883,             0.72999,             0.79445,              0.3342,            0.041965,           0.0097551,                   0,             0.00901,             0.00901,             0.00901
                  62,            0.043091,            0.012991,                   0,             0.87054,              0.7342,              0.8089,             0.35816,            0.041585,           0.0096549,                   0,           0.0089935,           0.0089935,           0.0089935
                  63,            0.042074,            0.013219,                   0,             0.85726,             0.74462,             0.79885,              0.3496,            0.041759,              0.0101,                   0,            0.008977,            0.008977,            0.008977
                  64,            0.042349,            0.012719,                   0,             0.89079,             0.72706,             0.80015,             0.34412,            0.042544,           0.0094295,                   0,           0.0089605,           0.0089605,           0.0089605
                  65,            0.041459,            0.012477,                   0,             0.87415,             0.75122,             0.81553,             0.34902,            0.041563,           0.0093415,                   0,            0.008944,            0.008944,            0.008944
                  66,            0.042843,            0.012004,                   0,             0.88963,             0.74878,             0.81321,             0.34762,            0.042205,           0.0096876,                   0,           0.0089275,           0.0089275,           0.0089275
                  67,            0.042335,            0.012467,                   0,             0.87995,             0.73654,             0.79549,               0.344,            0.041242,            0.010196,                   0,            0.008911,            0.008911,            0.008911
                  68,            0.042826,            0.012163,                   0,             0.86176,             0.74392,             0.79563,             0.34456,            0.041117,           0.0096274,                   0,           0.0088945,           0.0088945,           0.0088945
                  69,            0.041744,            0.012534,                   0,             0.88838,             0.72882,             0.81032,             0.34351,            0.040589,           0.0098467,                   0,            0.008878,            0.008878,            0.008878
                  70,            0.041735,            0.012297,                   0,             0.87559,             0.72528,             0.79257,             0.32903,            0.042137,           0.0098248,                   0,           0.0088615,           0.0088615,           0.0088615
                  71,            0.041858,            0.012232,                   0,             0.88844,             0.72447,             0.79378,             0.34746,            0.041093,           0.0095903,                   0,            0.008845,            0.008845,            0.008845
                  72,            0.041936,            0.012449,                   0,             0.89599,             0.74878,             0.80905,             0.35977,            0.040087,           0.0093947,                   0,           0.0088285,           0.0088285,           0.0088285
                  73,            0.041604,            0.012472,                   0,             0.89896,             0.74266,             0.82102,             0.36158,            0.040065,           0.0092618,                   0,            0.008812,            0.008812,            0.008812
                  74,            0.040074,            0.012339,                   0,             0.88085,             0.74149,               0.815,             0.36159,            0.040505,           0.0095575,                   0,           0.0087955,           0.0087955,           0.0087955
                  75,            0.041431,            0.012343,                   0,             0.87319,             0.75331,             0.80663,             0.36302,            0.040267,           0.0092603,                   0,            0.008779,            0.008779,            0.008779
                  76,            0.041634,            0.012316,                   0,             0.88821,             0.75689,             0.82354,             0.36568,            0.040625,           0.0094257,                   0,           0.0087625,           0.0087625,           0.0087625
                  77,            0.040271,            0.012158,                   0,             0.89061,             0.76013,              0.8333,             0.36259,             0.04019,           0.0090791,                   0,            0.008746,            0.008746,            0.008746
                  78,             0.04107,             0.01182,                   0,             0.89428,             0.76085,             0.82021,             0.36341,            0.040263,           0.0094965,                   0,           0.0087295,           0.0087295,           0.0087295
                  79,            0.041273,            0.012239,                   0,             0.88957,             0.73765,              0.7965,             0.34963,            0.041412,           0.0095127,                   0,            0.008713,            0.008713,            0.008713
